pawnshops	2.146
pawpaw	1.301
paws	3.396
pax	2.924
pay	5.406
payable	2.875
payback	3.582
paybacks	1.778
paycheck	3.630
paychecks	2.903
payday	3.400
paydays	1.778
payed	2.342
payer	2.204
payers	1.903
paying	4.636
payload	2.785
payloads	2.079
paymaster	2.255
paymasters	1.301
payment	4.023
payments	3.646
payoff	3.346
payoffs	2.892
payola	2.146
payout	2.613
payouts	2.079
payroll	3.702
payrolls	2.462
pays	4.147
pe	3.033
pea	3.591
peace	4.843
peaceable	2.146
peaceably	2.431
peaceful	4.051
peacefully	3.360
peacefulness	2.146
peacekeeper	2.613
peacekeepers	2.863
peacekeeping	1.602
peacemaker	2.380
peacemakers	2.380
peacemaking	1.602
peacenik	1.778
peaces	1.301
peacetime	2.633
peach	3.803
peached	1.301
peaches	3.611
peachy	3.314
peacoat	1.602
peacock	3.709
peacocks	2.653
peahen	1.903
peak	3.774
peaked	3.086
peaking	2.462
peaks	3.201
peaky	1.602
peal	2.146
pealing	2.079
pean	1.602
peans	1.301
peanut	4.092
peanuts	3.878
pear	3.124
pearl	4.195
pearls	3.722
pearly	3.000
pears	2.991
peart	1.602
peas	3.667
peasant	3.604
peasantry	2.000
peasants	3.483
pease	2.000
peashooter	1.778
peashooters	1.301
peat	2.398
peaty	1.301
pebble	3.104
pebbled	1.301
pebbles	2.851
pecan	2.973
pecans	2.301
peccadillo	2.000
peccadilloes	2.079
peccadillos	1.778
peccant	1.301
peccary	1.301
peck	3.548
pecked	2.491
pecker	3.255
peckers	2.255
peckerwood	2.568
pecking	2.851
peckish	2.431
pecks	2.431
pecorino	1.301
pecs	2.799
pectins	1.602
pectoral	2.342
pectorals	2.380
peculated	1.602
peculiar	3.878
peculiarities	2.431
peculiarity	2.000
peculiarly	2.146
pecuniary	1.301
ped	2.079
pedagogue	2.000
pedal	3.310
pedaled	2.079
pedaling	2.342
pedalled	1.602
pedalling	1.778
pedals	2.875
pedant	2.000
pedantic	2.491
pedants	1.301
peddle	3.025
peddled	1.602
peddler	2.771
peddlers	2.462
peddles	2.204
peddling	3.117
pederast	1.903
pederasts	1.778
pederasty	1.301
pedes	3.274
pedestal	3.117
pedestals	2.000
pedestrian	3.143
pedestrians	2.771
pediatric	3.196
pediatrician	3.149
pediatricians	1.903
pediatrics	2.724
pedicure	2.934
pedicures	2.462
pedicurist	1.602
pedigree	2.881
pedigreed	2.079
pedigrees	1.602
pediment	1.301
pedipalps	1.301
pedlar	2.079
pedlars	1.602
pedometer	1.301
pedophile	3.130
pedophiles	2.591
pedophilia	2.000
pedro	3.825
peds	1.602
pedunculated	1.301
pee	4.259
peed	3.420
peeing	3.360
peek	3.727
peekaboo	3.049
peeked	2.851
peeking	3.389
peeks	2.204
peel	3.728
peeled	3.433
peeler	2.462
peelers	1.602
peeling	3.041
peelings	2.000
peels	2.839
peen	2.000
peep	3.646
peeped	2.633
peeper	2.964
peepers	2.653
peephole	2.672
peepholes	1.778
peeping	3.400
peeps	2.799
peepshow	1.778
peepshows	1.602
peer	3.185
peered	2.342
peering	2.519
peerless	2.544
peers	3.228
pees	2.653
peeve	2.255
peeved	2.653
peeves	1.903
peeving	1.301
peevish	2.204
peewee	3.017
peewees	1.903
peg	4.561
pegboard	1.301
pegged	3.553
pegging	1.301
pegs	2.431
peignoir	2.204
pejorative	1.903
pejoratively	1.778
pekin	2.079
pekoe	1.301
pelargonium	1.301
pele	2.079
pelican	3.243
pelicans	2.146
pellagra	1.778
pellet	3.117
pellets	2.826
pelt	2.973
pelted	2.301
pelter	1.301
pelting	2.255
pelts	2.633
pelvic	3.185
pelvics	1.602
pelvis	3.305
pelvises	1.903
pen	4.393
penal	3.111
penalised	2.000
penalize	2.380
penalized	2.633
penalizes	1.301
penalizing	1.602
penalties	2.964
penalty	3.959
penance	3.155
penances	1.602
penang	2.398
pence	2.813
penchant	2.724
pencil	3.994
penciled	2.146
pencilled	1.903
pencilling	1.301
pencils	3.453
pendant	2.954
pendants	1.903
pendent	1.602
pending	3.533
pendulous	1.778
pendulum	2.724
pendulums	1.903
penetrate	3.456
penetrated	3.155
penetrates	2.672
penetrating	3.064
penetration	3.149
penetrations	1.778
penetrative	1.301
pengo	1.778
penguin	3.459
penguins	3.212
penicillin	3.389
penile	2.724
peninsula	3.137
peninsulas	1.301
penis	4.127
penises	2.924
penitence	1.778
penitent	2.724
penitential	1.301
penitentiaries	1.602
penitentiary	3.450
penknife	2.204
penknives	1.301
penlight	2.079
penlights	1.301
penmanship	2.740
penna	1.301
pennant	2.875
pennants	2.342
penned	2.690
penner	2.799
penni	1.301
pennies	3.533
penniless	3.093
penning	1.602
penny	4.385
pennyroyal	1.602
pennyweight	1.602
pennyworth	1.602
penologist	1.602
penology	1.602
pens	3.403
pension	3.685
pensione	2.204
pensioned	1.778
pensioners	2.000
pensions	2.690
pensive	2.568
pensively	1.301
pent	2.301
pentacle	2.146
pentagon	3.766
pentagram	2.982
pentagrams	2.342
pentameter	2.398
pentangle	1.602
pentathlon	1.778
pentathlons	1.301
penthouse	3.656
penthouses	2.255
pentobarbital	1.602
penultimate	2.301
penumbra	1.301
penurious	1.301
penury	1.301
peon	2.342
peonies	2.000
peons	2.301
peony	1.602
people	6.043
peopled	2.000
peopler	1.301
peoples	3.420
pep	3.543
peperoni	1.778
peplum	1.602
pepped	1.602
pepper	3.944
pepperbox	1.301
peppercorn	2.079
peppercorns	1.778
peppered	2.204
peppering	2.146
peppermint	3.143
peppermints	2.301
pepperoni	3.410
pepperonis	2.079
peppers	3.322
peppery	1.301
peppier	1.602
peppy	2.813
pepsin	1.602
peptic	1.301
peptide	2.633
peptides	2.431
per	4.350
peradventure	1.301
perambulate	1.778
perambulations	1.602
perambulator	1.903
perambulators	1.301
percale	1.778
perceive	3.161
perceived	3.167
perceives	2.255
perceiving	2.255
percent	4.411
percentage	3.575
percentages	2.591
percentile	2.813
percents	1.301
percept	1.301
perceptible	1.903
perception	3.548
perceptions	2.690
perceptive	3.297
perceptively	1.301
perceptiveness	1.602
perceptual	1.903
perch	2.991
perchance	2.881
perched	2.771
perches	1.903
perching	1.778
perchloroethylene	1.301
percolate	2.204
percolated	1.602
percolating	2.342
percolator	1.903
percussion	2.756
percussionist	2.255
percussionists	1.301
percussions	1.301
percussive	1.778
percutaneous	1.301
perdition	2.398
perdu	2.146
perdue	1.301
perdy	3.072
peregrin	1.301
peregrinations	1.301
peregrine	1.903
peremptorily	1.301
peremptory	2.146
perennial	2.462
perennially	1.301
perennials	1.903
perestroika	1.778
perfect	5.200
perfected	3.117
perfectest	1.301
perfectible	1.301
perfecting	2.756
perfection	3.732
perfectionism	1.903
perfectionist	2.892
perfectionists	2.000
perfections	1.301
perfective	1.301
perfectly	4.636
perfecto	2.591
perfects	1.778
perfidious	2.204
perfidy	2.000
perforate	2.255
perforated	2.672
perforating	1.602
perforation	2.204
perforations	2.000
perforator	1.301
perforce	1.778
perform	4.207
performance	4.339
performances	3.104
performed	3.864
performer	3.382
performers	3.086
performing	3.804
performs	2.903
perfume	4.058
perfumed	2.826
perfumer	2.079
perfumers	1.301
perfumery	1.602
perfumes	2.756
perfunctory	2.255
perfuse	1.602
perfusing	1.301
perfusion	1.301
perhaps	5.134
peri	1.301
pericardial	2.380
pericarditis	1.778
pericardium	2.462
pericranium	1.602
peridot	1.301
peridotite	1.602
perigee	1.778
peril	3.283
perilous	2.892
perils	2.519
perimeter	3.956
perimeters	2.568
perineal	1.301
perineum	2.255
period	4.444
periodic	2.613
periodical	2.255
periodically	2.756
periodicals	2.380
periodontal	1.903
periodontist	1.778
periods	3.297
perionychium	1.301
periosteal	1.602
peripatetic	1.301
peripheral	2.982
peripherally	2.079
peripherals	2.146
periphery	2.491
perique	1.301
periscope	3.137
periscopes	1.602
perish	3.413
perishable	2.398
perishables	2.255
perished	3.000
perishes	1.903
perishing	2.255
peristalsis	1.602
peristaltic	1.778
peritoneal	2.756
peritoneum	2.301
peritonitis	2.462
periwinkle	2.255
periwinkles	1.301
perjure	2.204
perjured	2.690
perjurer	1.778
perjurers	1.778
perjures	1.301
perjuring	2.079
perjurious	1.301
perjury	3.352
perk	3.149
perked	1.778
perkier	1.301
perkiness	1.903
perking	2.204
perks	3.246
perky	3.223
perm	3.000
permafrost	1.301
permanence	2.342
permanency	1.602
permanent	4.084
permanently	3.681
permanents	1.301
permanganate	1.903
permeability	1.301
permeable	1.778
permeate	1.903
permeated	2.079
permeates	2.000
permeating	1.602
permed	1.602
perming	1.301
permissible	2.653
permission	4.493
permissive	2.000
permissiveness	1.903
permit	4.083
permits	3.444
permitted	3.638
permitting	2.708
permittivity	1.301
perms	1.602
permutation	1.778
permutations	2.146
permute	2.079
pernicious	2.431
peroneal	1.301
peroxide	3.033
peroxided	1.301
perpendicular	2.301
perpetrate	1.903
perpetrated	2.799
perpetrating	1.778
perpetration	1.301
perpetrator	3.228
perpetrators	2.914
perpetual	3.190
perpetually	2.398
perpetuate	2.568
perpetuated	2.000
perpetuates	2.301
perpetuating	2.255
perpetuation	1.602
perpetuity	2.519
perplex	1.602
perplexed	2.519
perplexing	2.398
perquisites	1.301
perry	3.885
perse	1.602
persecute	2.785
persecuted	3.057
persecutes	1.602
persecuting	2.398
persecution	3.072
persecutions	1.778
persecutor	1.903
persecutors	1.602
persecutory	1.301
perses	1.301
perseverance	2.863
perseverate	1.301
persevere	2.568
persevered	1.301
perseveres	1.778
persevering	2.000
persiflage	1.602
persimmon	1.903
persimmons	1.903
persist	3.079
persisted	2.431
persistence	2.914
persistency	1.301
persistent	3.413
persistently	2.301
persisting	1.301
persists	2.462
persnickety	1.778
person	5.328
persona	3.173
personable	2.380
personae	1.301
personage	2.342
personages	2.204
personal	4.962
personalise	1.301
personalised	1.903
personalities	3.471
personality	4.201
personalize	2.462
personalized	2.568
personalizes	1.301
personalizing	2.079
personally	4.564
personals	2.863
personas	1.903
personhood	1.301
personification	2.398
personified	2.568
personifies	1.602
personify	2.079
personnel	4.214
persons	3.888
perspective	3.915
perspectively	1.301
perspectives	2.301
perspicacious	2.000
perspicacity	1.602
perspicuous	2.000
perspiration	2.724
perspire	2.342
perspired	1.602
perspires	1.301
perspiring	2.398
persuade	3.806
persuaded	3.430
persuader	2.301
persuaders	1.602
persuades	2.398
persuading	2.724
persuasion	3.292
persuasions	2.000
persuasive	3.338
persuasively	1.301
persuasiveness	1.602
pert	2.690
pertain	2.431
pertained	1.301
pertaining	2.903
pertains	2.613
pertinence	1.301
pertinent	3.072
perturb	1.602
perturbation	1.602
perturbed	2.591
perturbing	1.602
perusal	2.000
peruse	2.544
perused	1.903
peruses	1.301
perusing	2.146
pervade	1.301
pervaded	1.301
pervades	1.903
pervasive	2.491
perverse	3.111
perversely	1.903
perverseness	1.778
perversion	2.892
perversions	2.568
perversity	2.079
pervert	3.839
perverted	3.246
pervertedly	1.301
perverting	1.602
perverts	3.161
peseta	1.903
pesetas	2.398
peskier	1.301
pesky	3.009
peso	2.398
pesos	3.270
pessimism	2.462
pessimist	2.708
pessimistic	2.771
pessimists	1.602
pest	3.456
pester	2.724
pestered	2.204
pestering	2.924
pesters	1.602
pesthole	1.602
pesticide	2.544
pesticides	2.756
pestilence	2.771
pestilent	1.301
pestilential	1.778
pestle	2.785
pesto	2.690
pests	2.519
pet	4.305
petal	2.944
petalled	1.301
petals	3.179
petard	2.079
petechiae	2.146
petechial	2.204
peter	4.955
petered	2.000
peters	3.543
petit	2.991
petite	3.025
petites	1.778
petition	3.625
petitioned	2.462
petitioner	2.672
petitioners	1.778
petitioning	2.380
petitions	2.591
petrified	3.238
petrifies	1.301
petrify	1.602
petrochemical	2.000
petrochemicals	1.301
petrol	3.196
petrolatum	1.602
petroleum	3.097
petrology	1.301
petrosal	1.301
pets	3.755
petted	2.380
petticoat	2.892
petticoats	2.568
pettier	1.301
pettiest	1.301
pettifogging	1.301
pettiness	2.204
petting	3.155
pettling	1.301
petto	2.398
petty	3.934
petulance	2.000
petulant	2.491
petulantly	1.301
petunia	3.318
petunias	2.431
pew	3.017
pews	2.146
pewter	2.544
pewters	1.301
peyote	2.881
pfennig	1.602
phage	1.301
phages	1.301
phagocytes	2.079
phalange	2.079
phalangeal	1.301
phalanges	2.519
phalanx	2.146
phallic	2.462
phallus	2.000
phantasm	1.903
phantasmagoria	1.301
phantasms	1.602
phantasy	1.301
phantom	3.611
phantoms	2.690
pharaoh	3.342
pharaohs	2.690
pharisees	1.903
pharmaceutical	3.310
pharmaceutically	1.301
pharmaceuticals	3.086
pharmacies	2.146
pharmacist	3.185
pharmacists	2.301
pharmacological	1.602
pharmacology	2.000
pharmacopoeia	1.903
pharmacotherapy	1.602
pharmacy	3.535
pharyngeal	1.602
phase	4.091
phased	2.380
phases	2.771
phasing	2.342
phasmid	1.778
phat	3.137
pheasant	2.903
pheasants	2.431
phenix	1.602
phenobarbital	2.342
phenol	2.000
phenolphthalein	2.146
phenols	1.301
phenom	1.778
phenomena	3.196
phenomenal	3.364
phenomenally	2.146
phenomenological	1.602
phenomenon	3.662
phenomenons	1.301
phenotype	1.301
phenotypes	1.301
phentolamine	1.778
phenyl	1.301
pheochromocytoma	2.000
pheromone	2.613
pheromones	3.000
phew	3.322
phi	2.954
phial	1.778
phials	1.301
philander	1.602
philanderer	2.380
philanderers	1.602
philandering	2.462
philanthropic	2.491
philanthropically	1.301
philanthropies	1.301
philanthropist	2.944
philanthropists	1.602
philanthropy	1.903
philharmonic	2.875
philistia	1.602
philistine	2.973
philistines	2.799
philodendron	2.079
philologist	1.903
philosophe	1.301
philosopher	3.483
philosophers	2.924
philosophic	1.903
philosophical	3.201
philosophically	2.301
philosophies	2.708
philosophise	1.301
philosophising	1.301
philosophize	2.000
philosophizer	1.301
philosophizes	1.301
philosophizing	1.602
philosophy	3.918
phimosis	1.301
phlebitis	2.079
phlebotomy	1.301
phlegm	2.826
phlegmy	1.602
phlox	2.690
phobia	3.009
phobias	2.544
phobic	2.204
phoebe	4.625
phoebes	1.903
phoebus	2.613
phoenix	4.037
phoenixes	1.301
phon	1.301
phone	5.431
phoned	3.810
phonemes	1.778
phones	4.115
phonetic	2.380
phonetically	2.255
phonetics	2.000
phoney	3.494
phonics	2.000
phonied	1.301
phonies	2.813
phoniest	1.301
phoniness	1.903
phoning	3.097
phono	1.602
phonograph	3.041
phonographic	1.301
phony	3.916
phooey	3.064
phosgene	1.301
phosphatase	1.602
phosphate	2.633
phosphates	1.903
phospholipid	1.301
phosphor	1.301
phosphorescence	2.079
phosphorescent	2.079
phosphoric	1.301
phosphorous	2.380
phosphorus	2.826
phosphorylated	1.301
photic	1.778
photo	4.359
photochemical	1.301
photocopied	2.146
photocopier	1.602
photocopiers	1.778
photocopies	2.255
photocopy	2.462
photocopying	1.602
photodynamic	1.301
photoed	1.778
photoelectric	2.079
photoelectron	1.301
photog	1.778
photogenic	2.771
photogrammetry	1.602
photograph	4.055
photographed	3.439
photographer	3.960
photographers	3.371
photographic	3.279
photographically	1.602
photographing	2.771
photographs	3.990
photography	3.589
photojournalism	1.602
photojournalist	2.000
photomontage	1.301
photomultiplier	1.301
photon	2.724
photons	2.462
photoperiodic	1.301
photophobia	2.000
photoplay	1.903
photos	4.299
photosensitive	1.602
photostat	2.544
photostatic	1.301
photostats	2.204
photosynthesis	2.342
photosynthesize	1.301
phototropism	1.301
photovoltaic	1.301
phrase	3.959
phrased	2.462
phrasemaker	1.301
phraseology	1.778
phrases	3.360
phrasing	2.398
phrenic	1.301
phrenological	1.778
phrenologist	2.079
phrenology	2.079
phut	1.602
phyla	1.301
phyllo	1.778
phylloxera	1.903
phylogenetic	1.778
phylon	2.544
phylum	2.146
physic	2.398
physical	4.434
physicality	2.398
physically	3.966
physicals	2.491
physician	3.788
physicians	3.124
physicist	3.130
physicists	2.851
physics	3.975
physiognomic	1.301
physiognomies	1.301
physiognomy	1.301
physiologic	1.301
physiological	2.799
physiologically	2.519
physiologist	2.000
physiologists	1.602
physiology	2.982
physiotherapy	1.602
physique	2.813
physiques	1.301
physostigmine	1.301
phyton	1.903
pi	3.565
pia	1.778
pian	2.079
pianissimo	1.903
pianist	3.228
pianists	2.204
piano	4.396
pianoforte	2.380
pianos	2.881
piastres	1.301
piazza	2.690
pibroch	1.602
pic	2.756
pica	1.903
picador	1.301
picadors	1.602
picaroon	1.778
picaroons	1.301
picas	1.301
picayune	1.778
piccalilli	1.602
piccolo	3.104
piccolos	1.301
pice	1.301
pick	5.298
pickaninnies	1.301
pickaninny	2.146
pickax	2.342
pickaxe	2.204
pickaxes	1.602
picked	4.841
picker	2.785
pickers	2.491
picket	3.346
picketed	1.778
picketers	1.602
picketing	2.380
pickets	2.301
pickier	1.301
pickiest	1.301
picking	4.512
pickings	2.944
pickle	3.664
pickled	3.173
pickles	3.567
pickling	1.903
picklock	1.301
picklocks	1.903
pickoff	1.301
pickpocket	2.875
pickpockets	2.301
picks	3.963
pickup	3.883
pickups	2.924
pickwick	1.778
picky	3.338
picnic	4.068
picnicker	1.301
picnicking	2.000
picnics	2.875
pics	2.342
pictogram	1.301
pictograph	1.301
pictographic	1.778
pictographs	1.602
pictorial	2.301
pictorialist	1.301
pictorially	1.602
pictorials	1.602
picture	5.141
pictured	3.420
pictures	4.834
picturesque	2.690
picturesquely	1.602
picturing	3.049
picturization	1.301
piddle	2.000
piddled	1.301
piddling	2.079
piddly	2.000
pidgin	1.778
pie	4.459
piece	5.095
pieced	2.633
piecemeal	2.079
pieces	4.544
piecework	2.000
piecing	2.431
pied	2.568
piedmont	2.690
pier	3.816
pierce	4.411
pierced	3.468
piercer	1.778
pierces	2.301
piercing	3.137
pierrot	2.000
piers	2.519
pies	3.538
pieta	1.602
pieties	1.301
piety	2.756
piffle	2.431
piffling	1.301
pig	4.593
pigboat	1.903
pigeon	3.771
pigeonhole	1.903
pigeonholed	1.903
pigeonholes	1.301
pigeons	3.545
pigged	2.000
piggery	1.301
piggie	2.591
piggies	2.672
pigging	2.000
piggy	3.644
piggyback	3.033
piggybacked	2.000
piggybacking	2.000
piggybacks	1.602
pigheaded	2.826
pigheadedly	1.602
piglet	3.326
piglets	2.204
pigment	2.462
pigmentation	2.491
pigments	1.301
pigmies	1.602
pigmy	1.903
pigpen	2.491
pigpens	1.301
pigs	4.124
pigskin	2.591
pigskins	1.602
pigsticker	1.602
pigsty	2.924
pigtail	2.204
pigtailed	1.602
pigtails	2.964
pike	3.662
piker	2.301
pikers	2.146
pikes	2.380
pikestaff	1.602
piki	1.301
pilaf	2.301
pilar	3.238
pilasters	1.301
pilchards	1.778
pile	4.120
piled	3.173
piles	3.250
pileup	2.892
pilfer	1.301
pilferage	2.079
pilfered	2.255
pilferer	1.301
pilfering	2.544
pilgrim	3.567
pilgrimage	3.057
pilgrimages	1.903
pilgrimaging	1.301
pilgrims	3.270
pili	2.079
piling	3.149
pilings	2.204
pilis	2.204
pill	4.073
pillage	2.785
pillaged	2.301
pillages	1.301
pillaging	2.204
pillar	3.201
pillars	2.973
pillbox	2.690
pillboxes	2.000
pilled	1.301
pillion	1.301
pillories	1.301
pillory	2.000
pillow	4.057
pillowcase	2.813
pillowcases	2.431
pillows	3.500
pillowy	1.903
pills	4.395
pilose	1.301
pilot	4.426
pilotage	1.301
piloted	2.342
pilothouse	1.903
piloting	2.690
pilotless	1.301
pilots	3.883
pilsner	1.602
pima	1.903
pimas	1.301
pimento	1.903
pimentos	1.301
pimiento	1.301
pimientos	2.079
pimp	3.936
pimped	2.398
pimpernel	2.851
pimping	3.033
pimple	3.223
pimpled	1.602
pimples	3.086
pimply	2.380
pimps	3.079
pin	4.214
pina	2.756
pinafore	1.903
pinafores	1.602
pinata	2.613
pinatas	2.255
pinball	3.185
pinballs	1.602
pincer	2.398
pincers	2.079
pinch	3.787
pinchbeck	2.613
pinched	3.433
pincher	2.342
pinchers	2.255
pinches	2.519
pinching	3.049
pinchpenny	1.301
pincushion	2.255
pincushions	1.602
pinder	1.778
pine	3.792
pineal	2.544
pineapple	3.407
pineapples	2.653
pinecone	2.398
pinecones	1.778
pined	2.000
pines	3.079
pinewood	2.462
piney	2.204
pinfeathers	1.602
ping	3.517
pinged	1.903
pingers	1.301
pinging	2.301
pingo	2.380
pings	2.380
pinhead	2.924
pinheaded	1.301
pinheads	2.255
pinhole	2.380
pinholes	2.000
pining	2.934
pinion	2.204
pink	4.454
pinked	1.602
pinker	1.602
pinkest	1.301
pinkeye	1.602
pinkie	3.223
pinkies	2.398
pinking	2.301
pinkish	1.903
pinkly	1.778
pinko	2.672
pinkos	1.602
pinks	2.431
pinky	3.743
pinnacle	2.633
pinnacles	1.602
pinned	3.656
pinning	2.924
pinniped	1.301
pinochle	2.724
pinocle	1.602
pinole	1.778
pinon	1.602
pinot	2.799
pinpoint	3.255
pinpointed	2.613
pinpointing	1.903
pinpoints	2.204
pinprick	2.204
pinpricks	1.778
pins	3.652
pinscher	1.301
pinschers	1.301
pinsetters	1.301
pinstripe	2.301
pinstriped	1.903
pinstripes	2.079
pint	3.515
pinta	2.301
pintle	1.301
pinto	2.924
pintos	1.602
pints	3.097
pintsize	1.301
pinup	2.740
pinups	1.903
pinwheel	2.146
pinwheels	2.000
pinworm	1.301
pinworms	1.602
pion	2.079
pioneer	3.318
pioneered	2.342
pioneering	2.342
pioneers	3.064
pions	1.602
pious	2.973
pip	3.410
pipal	1.778
pipe	4.288
piped	2.398
pipeline	3.350
pipelines	2.398
piper	4.484
piperidine	1.301
pipers	1.903
pipes	3.870
pipette	1.301
piping	2.851
pipkin	2.000
pippin	3.124
pipping	1.301
pippins	1.602
pips	3.041
pipsqueak	2.633
pipsqueaks	1.602
piquancy	1.602
piquant	2.301
pique	2.398
piqued	2.380
piques	1.602
piquet	2.204
piquing	1.301
piracy	2.903
piranha	3.072
piranhas	2.690
pirate	3.866
pirated	2.342
pirates	3.827
piratical	1.602
pirating	2.544
pirogi	1.903
pirogues	1.301
piroshki	1.301
pirouette	2.462
pirouetted	1.301
pirouettes	2.146
pirouetting	1.301
pirozhki	1.602
pis	1.903
piscatorial	1.778
piscine	1.602
pisco	1.301
pish	2.342
pishes	1.301
pismire	1.301
piss	4.373
pissant	3.124
pissants	1.903
pissed	4.406
pisser	2.756
pissers	1.602
pisses	3.423
pissing	3.697
pistachio	3.179
pistachios	2.462
piste	1.301
pistil	2.000
pistils	1.301
pistol	4.003
pistols	3.274
piston	3.072
pistons	2.964
pit	4.121
pita	3.049
pitas	1.301
pitch	4.191
pitchblende	2.079
pitched	3.310
pitcher	3.511
pitcherful	1.301
pitchers	2.771
pitches	3.041
pitchfork	2.839
pitchforks	2.431
pitching	3.575
pitchman	2.000
pitchmen	1.301
piteous	2.204
piteously	1.301
pitfall	1.301
pitfalls	2.431
pith	2.301
pithecanthropus	2.204
pithing	1.301
pithy	2.591
pitiable	2.146
pitied	2.826
pities	2.431
pitiful	3.584
pitifully	2.398
pitiless	2.079
pitilessly	1.602
pitman	1.903
piton	2.079
pitons	2.000
pits	3.497
pittance	2.398
pitted	2.342
pitting	2.380
pituitary	2.799
pity	4.371
pitying	2.301
pityriasis	1.778
piu	1.778
pivot	2.653
pivotal	2.934
pivoting	1.301
pivots	1.778
pix	2.146
pixel	2.146
pixels	2.301
pixie	2.914
pixies	2.591
pixilated	2.462
pixy	1.301
pizazz	1.602
pizza	4.525
pizzas	3.350
pizzeria	2.613
pizzicato	2.079
pizzle	2.079
placard	2.079
placards	2.079
placate	2.568
placated	2.079
placating	1.903
place	5.780
placebo	2.863
placebos	2.079
placed	4.087
placeholder	2.000
placekicker	1.602
placement	3.283
placements	1.602
placenta	2.672
placental	1.602
placentas	1.301
placer	1.903
places	4.725
placet	1.301
placid	2.756
placing	3.459
plagiarised	1.301
plagiarism	2.544
plagiarist	1.301
plagiarize	1.602
plagiarized	1.778
plague	3.920
plagued	3.270
plagues	2.724
plaguey	1.301
plaguing	2.255
plaice	1.602
plaid	3.207
plaids	2.255
plain	4.339
plainclothes	2.740
plainclothesman	1.301
plainclothesmen	1.602
plainer	2.000
plainest	1.602
plainly	3.270
plainness	1.602
plains	3.314
plaint	1.301
plaintiff	3.565
plaintiffs	2.881
plaintive	2.079
plaintively	1.301
plait	2.740
plan	5.164
planaria	1.301
planchet	2.519
planchette	1.301
plane	4.980
planed	2.146
planeload	1.778
planeloads	1.301
planer	2.000
planes	4.244
planet	4.588
planetarium	2.591
planetary	3.033
planetoid	1.602
planetoids	1.301
planets	3.632
planished	1.301
planishes	1.301
plank	3.310
planked	1.301
planking	1.602
planks	2.398
plankton	3.196
planned	4.503
planner	3.212
planners	2.380
planning	4.572
plans	4.750
plant	4.441
plantain	1.301
plantains	1.602
plantar	1.903
plantation	3.522
plantations	2.613
planted	3.951
planter	2.799
planters	2.462
planting	3.326
plantings	1.301
plants	3.981
plaque	3.318
plaques	2.204
plash	2.000
plasm	1.602
plasma	3.697
plasmid	1.301
plasmids	2.380
plaster	3.420
plastered	3.260
plasterer	2.079
plasterers	1.778
plastering	2.204
plastic	4.273
plasticine	1.301
plasticity	1.903
plasticized	1.301
plasticizer	1.301
plastics	3.009
plastisol	1.301
plat	1.903
plate	4.409
plateau	2.756
plateaued	1.301
plateaus	1.602
plated	2.204
plateful	1.778
platelet	2.000
platelets	2.544
plater	1.602
plates	4.097
platform	3.788
platforms	2.875
plating	2.633
platinum	3.382
platitude	1.301
platitudes	2.255
platonic	3.086
platonically	1.778
platoon	3.859
platoons	2.301
platter	3.465
platters	2.568
platypus	1.778
plaudits	1.301
plausibility	1.903
plausible	3.212
play	5.550
playa	2.633
playable	1.778
playact	1.301
playacting	2.301
playas	2.000
playback	3.167
playbill	1.903
playbook	2.944
playbooks	1.602
playboy	3.627
playboys	3.009
played	4.750
player	4.577
players	4.235
playful	3.064
playfully	2.204
playfulness	2.146
playgirl	2.342
playground	3.708
playgrounds	2.591
playhouse	2.813
playhouses	1.778
playing	5.168
playland	2.000
playlet	1.778
playlist	1.903
playlists	1.602
playmaker	2.079
playmate	3.093
playmates	2.756
playoff	2.785
playoffs	3.212
playpen	2.839
playpens	1.301
playroom	2.903
playrooms	1.602
plays	4.475
playsuit	1.301
playsuits	1.301
plaything	2.690
playthings	2.568
playtime	2.973
playwright	3.149
playwrights	2.301
playwriting	1.778
plaza	3.771
plea	3.835
plead	3.845
pleaded	3.117
pleader	1.301
pleading	3.356
pleadings	2.380
pleads	2.756
pleas	2.591
pleasance	1.301
pleasant	4.323
pleasanter	2.146
pleasantest	1.602
pleasantly	3.009
pleasantness	1.301
pleasantries	2.724
pleasantry	1.602
please	6.042
pleased	4.455
pleaser	2.204
pleasers	1.301
pleases	3.530
pleasing	3.190
pleasingly	1.602
pleasurable	2.875
pleasure	4.907
pleasured	2.000
pleasures	3.491
pleasuring	2.000
pleat	1.778
pleated	1.903
pleats	2.398
plebe	2.740
plebeian	2.255
plebeians	1.301
plebes	2.633
plebiscite	1.778
plebs	1.301
pled	2.380
pledge	3.838
pledged	3.201
pledgers	1.301
pledges	2.914
pledging	2.568
pleiades	2.079
plena	1.301
plenary	2.000
plenipotent	1.301
plenipotentiary	1.602
plenitude	1.602
plenties	1.778
plentiful	2.462
plentifully	1.301
plenty	4.795
plenum	1.301
plesiosaur	1.778
plethora	2.568
plethysmograph	1.301
pleura	2.000
pleural	2.462
pleurisy	2.000
pleuritic	1.903
plexus	2.519
pliability	1.301
pliable	2.146
plied	2.146
pliers	3.064
plies	1.778
plight	3.093
plighted	1.301
plighting	1.301
plimsoll	2.301
plink	2.462
plinking	1.602
plod	2.000
plodder	1.301
plodders	1.602
plodding	2.079
plods	1.602
plonk	1.778
plonked	1.301
plonking	1.903
plop	2.924
plopped	2.380
plopping	2.079
plops	1.778
plosive	1.301
plot	4.064
plots	3.228
plotted	3.009
